"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
72,NA,NA,304,"MMV & SZ",63,1,"Pharmacological","Alcohol",304,2018,"Unpublished","Dissertation",NA,"Effects of peritraumatic alcohol intoxication on intrusive memories following exposure to an analog trauma","Jaffe, Anna E.","anna.e.jaffe@gmail.com",NA,"PsycInfo & ProQuest","USA","North america",3,98,"98","1","23.03","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Page 52","Low dose alcohol","Low dose alcohol","Increase","Placebo","Experimental task","Placebo","Low dose alcohol","Pharmacological",NA,NA,NA,32,34,66,"Pre","Trauma film","Trauma film","1","10.5 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","8 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion frequency","HR",NA,"No",NA,5.6,0.89,5.034600282,5.28,0.56,3.265333061,"0.32",NA,NA,"> .05","Not provided","Not provided","Adjusted mean controlling for number of diaries completed reported",NA,NA,NA,"Film","Yes","Jaffe, 2018","Jaffe, 2018","Jaffe, 2018","Low dose alcohol",NA,NA,NA,NA,1,NA,NA,NA,NA,0.07501,0.0607,-0.07501,0.2463826,-0.557916217,0.407903574,-0.30443027,0.760800109
74,NA,NA,311,"MMV & SZ",65,1,"Behavioural",NA,311,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.64,NA,2.17,2.92,NA,2.51,"-0.28",NA,NA,"0.75","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.11836,0.05276,0.11836,0.229695927,-0.331843372,0.568564661,0.515292746,0.606348467
74,NA,NA,312,"MMV & SZ",65,1,"Behavioural",NA,312,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",3.79,NA,2.61,3.38,NA,2.79,"0.41",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.15036,0.05282,-0.15036,0.229819033,-0.600803959,0.300086649,-0.654248056,0.512952006
74,NA,NA,313,"MMV & SZ",65,1,"Behavioural",NA,313,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",7.23,NA,6.86,6.78,NA,6.13,"0.45",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.06837,0.0527,-0.06837,0.2295622,-0.518309524,0.381574298,-0.297817381,0.765842548
74,NA,NA,314,"MMV & SZ",65,1,"Behavioural",NA,314,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",39,37,76,"Pre","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",8,NA,6.21,7.08,NA,6.08,"0.92",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.14814,0.05281,-0.14814,0.229809558,-0.598567929,0.302285539,-0.644625908,0.519169641
75,NA,NA,319,"MMV & SZ",65,2,"Behavioural",NA,319,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.14,NA,1.64,3.46,NA,2.98,"-1.32",NA,NA,"0.06","0.57","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,-0.57,-0.53295,0.09021,0.53295,0.300347412,-0.055729966,1.121631889,1.774448323,0.075989023
75,NA,NA,320,"MMV & SZ",65,2,"Behavioural",NA,320,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",3.39,NA,2.54,3.25,NA,2.26,"0.14",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,1,NA,NA,NA,NA,0.05739,0.08716,-0.05739,0.295223658,-0.636025297,0.521251443,-0.194384581,0.845874762
75,NA,NA,321,"MMV & SZ",65,2,"Behavioural",NA,321,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",9,NA,5.85,9.13,NA,4.61,"-0.13",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.02439,0.08713,0.02439,0.29517398,-0.554150847,0.602931153,0.082629752,0.934145943
75,NA,NA,322,"MMV & SZ",65,2,"Behavioural",NA,322,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",22,24,46,"Immediate post","Trauma film","Trauma film","1","10 minutes","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES INTRUSION SUBSCALE",NA,NA,"Yes","Null",7.32,NA,4.88,8.21,NA,5.36,"-0.89",NA,NA,NA,"Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.1703,0.08744,0.1703,0.295696531,-0.409268894,0.749861508,0.57591581,0.564672089
79,1,1,329,"MMV",68,1,"Behavioural",NA,329,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Imagining trauma: memory amplification and the role of elaborative cognitions","Oulton, Jacinta M.; Strange, Deryn; Nixon, Reginald D. V.; Takarangi, Melanie K. T.","melanie.takarangi@flinders.edu.au","10.1016/j.jbtep.2018.04.003","Web of Science","Australia","Australia",2,106,"68","0.641509434","24.85","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 3, page 16","Elaboration","Imagery trauma elaboration","Increase","Read intrusions","Experimental task","Control (read intrusions)","Imagery trauma elaboration","Behavioural","Imagery","Direct","Task",53,53,106,"Immediate post","Negative Pictures","Picture Viewing","80","3.33 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","1 day","Real Time","Image/thought combined","Positive","Elaboration had less intrusions than control condition",NA,"PTSD checklist (PCL)","Yes","Null",1.67,NA,NA,2.55,NA,NA,"-0.88","t(104)=2.45",NA,"0.016","0.47","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Picture","No","Oulton et al., 2018","Oulton et al., 2018","Oulton et al., 2018","Imagery trauma elaboration",NA,NA,NA,NA,-1,NA,NA,-2.45,-0.47,-0.47249,0.03879,0.47249,0.196948974,0.086469626,0.858509603,2.399045829,0.016437857
79,NA,NA,330,"MMV",68,1,"Behavioural",NA,330,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Imagining trauma: memory amplification and the role of elaborative cognitions","Oulton, Jacinta M.; Strange, Deryn; Nixon, Reginald D. V.; Takarangi, Melanie K. T.","melanie.takarangi@flinders.edu.au","10.1016/j.jbtep.2018.04.003","Web of Science","Australia","Australia",2,106,"68","0.641509434","24.85","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 3, page 16","Elaboration","Imagery trauma elaboration","Increase","Read intrusions","Experimental task","Control (read intrusions)","Imagery trauma elaboration","Behavioural","Imagery","Direct","Task",53,53,106,"Immediate post","Negative Pictures","Picture Viewing","80","3.33 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","1 day","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,"PTSD checklist (PCL)","Yes","Null",2.74,NA,NA,2.92,NA,NA,"-0.18","t(85)=0.76",NA,"0.45","0.16","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Picture","No","Oulton et al., 2018","Oulton et al., 2018","Oulton et al., 2018","Imagery trauma elaboration",NA,NA,NA,NA,-1,NA,NA,-0.76,-0.16,-0.14657,0.03784,0.14657,0.194517815,-0.234686711,0.527823124,0.75349503,0.451152497
81,1,1,334,"SZ",70,1,"Behavioural",NA,334,2012,"Unpublished","Dissertation",NA,"The role of rumination in ptsd symptom maintenance: an analogue study","Warnock, Kristen","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,82,"64","0.780487805","23.8","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 63","Rumination group","Film-related rumination","Increase","Control group (word game)","Experimental task","Control (word task)","Film-related rumination","Behavioural","Verbal","Direct","Task",41,41,82,"Immediate + delayed post","Trauma film","Trauma film","Not Provided","17min30s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","6 days","Retrospective","Image","Null","No group difference on diary intruision  between rumination and control group","HR, respiration","Rumination (PTQ-S)","No",NA,16.78,NA,26.7,14.35,NA,18.22,"2.43","t(80)=-1.13",NA,"0.26","0.11","Cohen's d",NA,NA,NA,NA,"Film","Yes","Warnock, 2012","Warnock, 2012","Warnock, 2012","Film-related rumination",NA,NA,NA,NA,1,NA,NA,1.13,0.11,0.10531,0.04885,-0.10531,0.2210161,-0.538505721,0.32787739,-0.476499974,0.633718226
81,NA,NA,335,"SZ",70,1,"Behavioural",NA,335,2012,"Unpublished","Dissertation",NA,"The role of rumination in ptsd symptom maintenance: an analogue study","Warnock, Kristen","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,82,"64","0.780487805","23.8","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 63","Rumination group","Film-related rumination","Increase","Control group (word game)","Experimental task","Control (word task)","Film-related rumination","Behavioural","Verbal","Direct","Task",41,41,82,"Immediate + delayed post","Trauma film","Trauma film","Not Provided","17min30s","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","6 days","Retrospective",NA,"Null","No group difference on diary intruision distress between rumination and control group","HR, respiration","Rumination (PTQ-S)","No",NA,14.3,NA,18.4,10.9,NA,13.6,"3.4","t(78)=-0.61",NA,"0.55","0.21","Cohen's d","df is different from sample size",NA,NA,NA,"Film","Yes","Warnock, 2012","Warnock, 2012","Warnock, 2012","Film-related rumination",NA,NA,NA,NA,1,NA,NA,0.61,0.21,0.20817,0.04904,-0.20817,0.221460444,-0.642234087,0.225890853,-0.93999458,0.347220341
81,NA,NA,336,"SZ",70,1,"Behavioural",NA,336,2012,"Unpublished","Dissertation",NA,"The role of rumination in ptsd symptom maintenance: an analogue study","Warnock, Kristen","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,82,"64","0.780487805","23.8","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 68","Rumination group","Film-related rumination","Increase","Control group (word game)","Experimental task","Control (word task)","Film-related rumination","Behavioural","Verbal","Direct","Task",41,40,81,"Immediate + delayed post","Trauma film","Trauma film","Not Provided","17min30s","Intrusion Frequency","Intrusion frequency","Intrusive memory questionnaire","Self-report questionnaire","Same day post trauma film","2min","Retrospective","Image","Null","No group difference on imediate lab intruision  between rumination and control group","HR, respiration","Rumination (PTQ-S)","No",NA,3.22,NA,5.13,1.83,NA,3.41,"1.39","t(76.3)=-1.16",NA,"0.11","0.32","Cohen's d",NA,NA,NA,NA,"Film","Yes","Warnock, 2012","Warnock, 2012","Warnock, 2012","Film-related rumination",NA,NA,NA,NA,1,NA,NA,1.16,0.32,0.31531,0.05,-0.31531,0.2236156,-0.753593058,0.122980093,-1.410037955,0.158528476
